ID,Isconfidential,ProjectName,Street,City,State,Zipcode,Country,LEEDSystemVersionDisplayName,PointsAchieved,CertLevel,CertDate,IsCertified,OwnerTypes,GrossSqFoot,TotalPropArea,ProjectTypes,OwnerOrganization,RegistrationDate
1000049967,No,Verde Palms,1010 Loma Verde Building 29 Unit 291,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049968,No,Verde Palms,1010 Loma Verde Building 29 Unit 292,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049969,No,Verde Palms,1010 Loma Verde Building 29 Unit 293,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049970,No,MHI-Austin,533 Loma Cedro Bend,Leander,TX,78641,US,LEED For Homes Single Family,47,Certified,4/1/2015 0:00,Yes,"",3169,"",Single-Family Home (Detached),MHI Austin,9/29/2014 0:00
1000049971,No,MHI-Austin,1420 Lindo Drive,Leander,TX,78641,US,LEED For Homes Single Family,47,Certified,4/1/2015 0:00,Yes,"",2068,"",Single-Family Home (Detached),MHI Austin,9/29/2014 0:00
1000049972,No,Verde Palms,1010 Loma Verde Building 29 Unit 294,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049973,No,MHI-Austin,2830 Diego Court,Round Rock,TX,78665,US,LEED For Homes Single Family,47,Certified,4/1/2015 0:00,Yes,"",2838,"",Single-Family Home (Detached),MHI Austin,9/29/2014 0:00
1000049974,No,MHI-Austin,329 Peggy Drive,Liberty Hill,TX,78642,US,LEED For Homes Single Family,"","","",No,"",1855,"",Single-Family (Detached),MHI Austin,9/29/2014 0:00
1000049975,No,Verde Palms,1010 Loma Verde Building 30 Unit 301,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049976,No,Verde Palms,1010 Loma Verde Building 30 Unit 302,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049977,No,Verde Palms,1010 Loma Verde Building 30 Unit 303,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049978,No,Verde Palms,1010 Loma Verde Building 30 Unit 304,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049979,No,Verde Palms,1010 Loma Verde Building 31 Unit 311,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049980,No,Verde Palms,1010 Loma Verde Building 31 Unit 312,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049981,No,Verde Palms,1010 Loma Verde Building 31 Unit 313,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049982,No,MHI-Austin,516 Hyltin Street,Hutto,TX,78634,US,LEED For Homes Single Family,45.5,Certified,12/12/2014 0:00,Yes,"",2276,"",Single-Family Home (Detached),MHI Austin,9/29/2014 0:00
1000049983,No,Verde Palms,1010 Loma Verde Building 31 Unit 314,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049984,No,Verde Palms,1010 Loma Verde Building 32 Unit 321,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049985,No,MHI-Austin,2921 Winding Shore Lane,Pflugerville,TX,78660,US,LEED For Homes Single Family,47,Certified,4/1/2015 0:00,Yes,"",3298,"",Single-Family Home (Detached),MHI Austin,9/29/2014 0:00
1000049986,No,Verde Palms,1010 Loma Verde Building 32 Unit 322,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049987,No,Verde Palms,1010 Loma Verde Building 32 Unit 323,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049988,No,Verde Palms,1010 Loma Verde Building 32 Unit 324,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049989,No,Verde Palms,1010 Loma Verde Building 33 Unit 331,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049990,No,Verde Palms,1010 Loma Verde Building 33 Unit 332,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049991,No,Verde Palms,1010 Loma Verde Building 33 Unit 333,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1060,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049992,No,Verde Palms,1010 Loma Verde Building 33 Unit 334,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049993,No,Verde Palms,1010 Loma Verde Building 34 Unit 341,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049994,No,Verde Palms,1010 Loma Verde Building 34 Unit 342,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049995,No,Verde Palms,1010 Loma Verde Building 34 Unit 343,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000049996,No,"Margaret Etta , Walkowe","\\\"\\\"","\\\"\\\"","\\\"\\\"","\\\"\\\"",US,LEED V4 BD+C: HOLR,"","","",No,"",0,"","","\\\"\\\"",9/29/2014 0:00
1000049999,No,Everitt Laboratory Renovation,1406 West Green Street,Champaign,IL,61820,US,LEED-NC v2009,"","","",No,"",124256,"",Laboratory,University Of Illinois,9/29/2014 0:00
1000050000,No,Verde Palms,1010 Loma Verde Building 34 Unit 344,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050001,No,Verde Palms,1010 Loma Verde Building 35 Unit 351,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050002,No,Verde Palms,1010 Loma Verde Building 35 Unit 352,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050003,No,Verde Palms,1010 Loma Verde Building 35 Unit 353,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050004,No,Verde Palms,1010 Loma Verde Building 35 Unit 354,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050005,No,Verde Palms,1010 Loma Verde Building 36 Unit 361,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050006,No,Verde Palms,1010 Loma Verde Building 36 Unit 362,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050008,No,Verde Palms,1010 Loma Verde Building 36 Unit 364,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050009,No,Verde Palms,1010 Loma Verde Building 37 Unit 371,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050010,No,Verde Palms,1010 Loma Verde Building 37 Unit 372,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050011,No,Verde Palms,1010 Loma Verde Building 37 Unit 373,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050012,No,Verde Palms,1010 Loma Verde Building 37 Unit 374,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050013,No,Verde Palms,1010 Loma Verde Building 38 Unit 381,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",1289,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050014,No,Verde Palms,1010 Loma Verde Building 38 Unit 382,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050015,No,Verde Palms,1010 Loma Verde Building 38 Unit 383,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050016,No,Verde Palms,1010 Loma Verde Building 38 Unit 384,El Paso,TX,79936,US,LEED For Homes Single Family,"","","",No,"",675,"",Single-Family (Attached),"Verde Palms, Ltd.",9/29/2014 0:00
1000050022,No,Alcoa Corporate Center Recertification,201 Isabella Street,Pittsburgh,PA,15212,US,LEED-EB:OM v2009,"","","",No,Corporate: Publicly Traded,267700,"",Office: Administrative/Professional,Alcoa,9/29/2014 0:00
1000050023,No,Ken Griffey Jr Building,One Bowerman Drive,Beaverton,OR,97005,US,LEED-EB:OM v2009,31,"","",No,Corporate: Publicly Traded,97737,"",Office: Mixed-Use,Nike Inc,9/29/2014 0:00
1000050030,No,Troy Residence,31 Vanguard Way,Dallas,TX,75243,US,LEED For Homes Single Family,"","","",No,"",2480,"",Single-Family (Detached),"Robert D. Troy and Associates, Inc.",9/29/2014 0:00
1000050063,No,Arizona State University Foundation,"1800 Eye Street, NW",Washington,DC,20006,US,LEED-NC v2009,"","","",No,Non-Profit (that do not fit into ot,31444,"",Office: Other Office,Arizona State University Foundation,9/29/2014 0:00
1000050089,No,Stanworth Commons 401 - 91 A,91 A Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050096,No,Kaiser Permanent Parkside Medical Office,215 South Parkside Drive,Colorado Springs,CO,80910,US,LEED-CI v2009,"","","",No,Non-Profit (that do not fit into ot,19000,"",Health Care: Clinic/Other Outpatient,Kaiser Permanente,9/29/2014 0:00
1000050097,No,UO Housing Central Kitchen and Woodshop,1793 Columbia Street,Eugene,OR,97403,US,LEED-NC v2009,"","","",No,"Educational: University, Public",21505,"",Warehouse and Distribution Center: Refrigerated,University Of Oregon,9/29/2014 0:00
1000050098,No,Stanworth Commons 401 - 89,89 Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050099,No,Stanworth Commons 401 - 91 B,91 B Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050107,No,Stanworth Commons 401 - 85 A,85 A Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",973,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050108,No,Stanworth Commons 401 - 85 B,85 B Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",898,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050109,No,Stanworth Commons 401 - 87,87 Bayard Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050110,No,Stanworth Commons 401 - 101,101 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050111,No,Stanworth Commons 401 - 107,107 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",875,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050112,No,Stanworth Commons 401 - 109,109 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",875,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050113,No,Stanworth Commons 402 - 113,113 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050114,No,Stanworth Commons 402 - 100 B,100 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050115,No,Stanworth Commons 402 - 102 B,102 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050116,No,Stanworth Commons 402 - 104 B,104 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",898,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050117,No,Stanworth Commons 402 - 106,106 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050118,No,Stanworth Commons 403 - 114 A,114 A South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050119,No,Stanworth Commons 403 - 200 A,200 A Stanworth Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050120,No,Stanworth Commons 401 - 103,103 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050121,No,Stanworth Commons 402 - 111,111 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050122,No,Stanworth Commons 402 - 100 A,100 A South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050123,No,Stanworth Commons 402 - 102 A,102 A South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050124,No,Stanworth Commons 402 - 104 A,104 A South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",973,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050125,No,Stanworth Commons 403 -110,110 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050126,No,Stanworth Commons 403 - 112,112 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050127,No,SinoGreen Tianjin office building,"300 Hanghai Road, Binhai Tourism Area",Tianjin,Tianjin,300480,CN,LEED v4 BD+C: NC,"","","",No,"",2530,"",Office: Administrative/Professional,SinoGreen Powerspace (Tianjin) Co. Ltd.,9/29/2014 0:00
1000050128,No,Stanworth Commons 403 - 114 B,114 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050129,No,Stanworth Commons 404 - 121 B,121 B Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",898,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050130,No,Stanworth Commons 401 - 105,105 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",875,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050131,No,Stanworth Commons 402 - 108,108 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050132,No,Stanworth Commons 403 - 116 A,116 A South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050133,No,Stanworth Commons 403 - 116 B,116 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050134,No,Stanworth Commons 403 - 118,118 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050135,No,Stanworth Commons 403 - 120,120 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050136,No,Stanworth Commons 403 - 200 B,200 B Stanworth Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050137,No,Stanworth Commons 403 - 202 A,202 A Stanworth Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",627,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050138,No,Stanworth Commons 403 - 202 B,202 B Stanworth Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",683,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050139,No,Stanworth Commons 404 - 115,115 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050140,No,Stanworth Commons 404 - 117,117 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050141,No,Stanworth Commons 404 - 119,119 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050142,No,Stanworth Commons 404 - 125,125 Oak Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050143,No,Stanworth Commons 502 - 101,101 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050144,No,Stanworth Commons 502 - 113,113 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050145,No,Stanworth Commons 502 - 115 B,115 B South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",898,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050146,No,Stanworth Commons 502 - 117,117 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050147,No,Stanworth Commons 503 - 129,129 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050148,No,Stanworth Commons 503 - 131,131 South Stanworth Drive,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",968,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
1000050149,No,Stanworth Commons 503 - 300,300 Stanworth Lane,Princeton,NJ,8542,US,LEED For Homes Single Family,"","","",No,"",1206,"",Single-Family (Attached),American Campus Communities,9/29/2014 0:00
